Tue, Aug 31, 2021
3:01:36 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
219.0000000	121.8600006	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006261	0.0008061	-0.0000736	-0.0003019	-0.0014004	-0.0016113	-0.0004850	0.0000614
220.5000000	-4493.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008322	0.0010044	-0.0011470	-0.0014818	-0.0015609	-0.0017707	0.0005857	0.0011806
222.2500000	4680.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008640	0.0011396	0.0010712	0.0006594	-0.0015193	-0.0018013	-0.0016060	-0.0011071
223.8500000	121.7699966	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0007604	0.0009654	-0.0000398	-0.0004485	-0.0013680	-0.0015653	-0.0004670	-0.0000521
225.4500000	-4492.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009446	0.0011534	-0.0011024	-0.0015883	-0.0015533	-0.0017478	0.0005967	0.0010856
227.2000000	4679.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009405	0.0012412	0.0010951	0.0005946	-0.0015479	-0.0018347	-0.0015988	-0.0010908
228.7500000	121.8600006	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008110	0.0010299	-0.0000279	-0.0004617	-0.0014132	-0.0016226	-0.0004798	-0.0000437
230.3000000	-4492.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009918	0.0012131	-0.0010792	-0.0015892	-0.0015961	-0.0018000	0.0005723	0.0010849
232.2000000	4679.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009927	0.0013063	0.0010889	0.0005678	-0.0015882	-0.0018903	-0.0015924	-0.0010680
233.7000000	121.8600006	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008621	0.0010981	-0.0000180	-0.0004728	-0.0014494	-0.0016678	-0.0004837	-0.0000411
235.2000000	-4491.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010425	0.0012781	-0.0010409	-0.0015847	-0.0016293	-0.0018479	0.0005395	0.0010629
237.0000000	4678.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010402	0.0013631	0.0010714	0.0005178	-0.0016164	-0.0019245	-0.0015665	-0.0010303
238.5000000	121.7900009	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009021	0.0011444	-0.0000069	-0.0004865	-0.0014794	-0.0017100	-0.0004950	-0.0000356
240.0000000	-4492.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010863	0.0013260	-0.0009848	-0.0015443	-0.0016504	-0.0018773	0.0004832	0.0010116
241.8000000	4678.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010736	0.0014018	0.0010149	0.0004444	-0.0016368	-0.0019452	-0.0015075	-0.0009663
243.3000000	121.7799988	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009281	0.0011749	0.0000013	-0.0005007	-0.0014876	-0.0017277	-0.0005012	-0.0000333
244.8000000	-4491.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010935	0.0013423	-0.0008945	-0.0014648	-0.0016533	-0.0018866	0.0003835	0.0009161
246.7000000	4679.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010710	0.0013917	0.0008997	0.0003255	-0.0016274	-0.0019321	-0.0013930	-0.0008537
248.2000000	121.8199997	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009198	0.0011652	-0.0000033	-0.0005056	-0.0014703	-0.0017010	-0.0004978	-0.0000406
249.7000000	-4491.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010638	0.0013164	-0.0007416	-0.0013125	-0.0016069	-0.0018384	0.0002373	0.0007500
251.5000000	4678.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010201	0.0013259	0.0007232	0.0001530	-0.0015597	-0.0018421	-0.0012003	-0.0006856
253.0000000	121.7699966	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008644	0.0011074	-0.0000078	-0.0005004	-0.0013988	-0.0016172	-0.0004824	-0.0000461
254.5000000	-4491.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009710	0.0012196	-0.0005413	-0.0010817	-0.0015010	-0.0017227	0.0000420	0.0005173
256.3500000	4678.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009072	0.0011796	0.0004659	-0.0000588	-0.0014288	-0.0016740	-0.0009352	-0.0004731
257.8500000	123.5000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0007513	0.0009598	-0.0000323	-0.0004805	-0.0012711	-0.0014636	-0.0004530	-0.0000739
259.3500000	-4491.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008196	0.0010396	-0.0003305	-0.0008122	-0.0013290	-0.0015312	-0.0001586	0.0002426
